protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
q9y272,0.013496864367483053,0.0,0.0,0.0,0.0,0.0,0.0,0.018969523833377952
q2m1p5,0.0,0.0,0.0,0.0,0.022888211283298338,0.0,0.0,0.0
q9bxn1,0.005806947355894441,0.01245109940638429,0.0,0.010497825350829944,0.0,0.0,0.0,0.006311747442553528
q9nnw7,0.02591539943088354,0.036245460048229906,0.012661535679074925,0.017021336196231696,0.020841691770860534,0.013735792621081622,0.0,0.03429568969096345
q15637,0.0,0.006218912118681878,0.0,0.0,0.019848764709414927,0.0,0.0,0.01262561458159394
q92729,0.021571590055927268,0.0,0.0,0.01324166742844009,0.0,0.0,0.0,0.0
q8n441,0.0,0.0,0.0,0.0,0.01706606420180584,0.0,0.0,0.0
o00548,0.0,0.023079358431331874,0.0,0.0,0.015326189786452385,0.0,0.0,0.01772955461549645
p46092,0.0116198917245787,0.0,0.0,0.0,0.0,0.0,0.0,0.006313015032517086
q9y271,0.018442327327609448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p27658,0.005806931336251079,0.01609801676009798,0.0,0.0,0.006595141397330725,0.0,0.0,0.01466372277929215
q6wkz4,0.02967791427702128,0.036343679662343926,0.024748304734133874,0.020854235440432838,0.038898727477452134,0.0,0.011544427415857083,0.027674898035070717
q9y2c5,0.005808440207270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q96bi1,0.04092294348736412,0.04751324340332576,0.031427131478231965,0.03968163715459783,0.012747155826969541,0.028709792458553693,0.020046081445401702,0.04002425352740835
q5vwc8,0.015023001877529826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p98177,0.024769243925286268,0.012417226569816262,0.023031146172978318,0.015370518031273997,0.01316709548219363,0.006897876623595326,0.0,0.014637879435822683
p61244,0.08849178194075433,0.09520114805781532,0.08582525845059469,0.05781361952785846,0.043820518526508555,0.07224141648435052,0.04395803601080118,0.07835190333337333
q13477,0.005808440207270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o75787,0.018405668601275182,0.030354738593414518,0.006354480401084519,0.006597335629573772,0.0,0.0,0.007342932339873686,0.024144805224934323
o94916,0.020124403316759375,0.029030038304539783,0.0,0.0,0.0,0.0,0.0,0.021887027707188804
q6uxg3,0.0,0.0,0.0,0.0,0.0,0.00691469117940328,0.0,0.0
p27169,0.12094199706979797,0.03340578134047705,0.01566284186308658,0.03118656426826438,0.0,0.0,0.029017540898043693,0.029066497215363855
p17028,0.0,0.0,0.0,0.006619992951386712,0.0,0.0,0.0,0.0
o15055,0.0385065410590592,0.024834030727449642,0.014723249614960682,0.0,0.0,0.0,0.0,0.026877806311240433
o75170,0.013495841211540467,0.014457674757206116,0.006373684055725187,0.0,0.0,0.0,0.0,0.012633285963072073
q14919,0.005808440207270225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
