protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
p31641,0.111106640747795,0.11112569317730572,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.11112782158812916
p50336,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
q16643,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11110875763956796,0.11112993888345628
p35348,0.11118114984451319,0.11126118892006295,0.11118515083505466,0.11104096181800492,0.11104096181800492,0.11104096181800492,0.11104096181800492,0.11116770131034467
q14149,0.11109928591738846,0.11109928591738846,0.11112972482890374,0.11109928591738846,0.11112433104771981,0.1111502286190456,0.11109928591738846,0.11109928591738846
q5t6x5,0.11116920087210903,0.11113715313174252,0.11109909228516404,0.11109909228516404,0.11109909228516404,0.11109909228516404,0.11109909228516404,0.11109909228516404
p18283,0.11110899412965936,0.1111280469627251,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936,0.11110899412965936
q9nvu7,0.1110994014097354,0.1110994014097354,0.1110994014097354,0.1110994014097354,0.1110994014097354,0.1110994014097354,0.1110994014097354,0.11120478872211685
p50416,0.11124961806007629,0.11321665164747437,0.11032541642555485,0.11034393135987772,0.11022983395935927,0.11022983395935927,0.11022983395935927,0.11394504666957968
q9h4b6,0.11107725940569876,0.11120972611139532,0.11107725940569876,0.11107725940569876,0.11110229957058994,0.11107725940569876,0.11107725940569876,0.11122441788382206
o43623,0.11088206563625468,0.11088352921371024,0.11089489289309123,0.11130725882390731,0.11187981249718808,0.11086451830305724,0.11149196416551423,0.1109314401642197
q8n0v4,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
o76083,0.1109388872827569,0.11095791094611065,0.1109388872827569,0.11124111610857795,0.1109388872827569,0.1109388872827569,0.11125237773260242,0.11185415879892438
q9np31,0.11207740197804,0.11100169411620263,0.11098266294625216,0.11098266294625216,0.11098266294625216,0.11098266294625216,0.11098266294625216,0.11102492622824432
o15516,0.12250458498903291,0.11274671158892619,0.12277876665204135,0.1051309816901944,0.1047042580374292,0.11295722324612013,0.10445960544705701,0.11110684304952734
q9nvh6,0.11110440733943265,0.1111647412845387,0.11110440733943265,0.11110440733943265,0.11110440733943265,0.11110440733943265,0.11110440733943265,0.11110440733943265
q9nv58,0.17781487486568007,0.1760326912587308,0.08372945197882002,0.08947743191333325,0.08153355914212085,0.0780005498022228,0.0838011868953075,0.15233110392501537
q9udy2,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
q01196,0.1117652562822449,0.1110576782054579,0.1109087179167264,0.1113351062768883,0.1114395226728865,0.11094946797852989,0.11084808355575529,0.11084808355575529
q86ys6,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
o60942,0.11279501238156253,0.11103465728188153,0.11091544628043727,0.11085480824103545,0.11085480824103545,0.11085480824103545,0.11085480824103545,0.11098084285094142
p53805,0.11138961058175682,0.11250444805616747,0.11065737788471885,0.11063263799258254,0.11270144317346908,0.11035236386051657,0.11019258087245039,0.11137695670588783
q9gzv5,0.10635193985931653,0.12363459514169196,0.10516816470659734,0.10530651241037145,0.13009184659196235,0.10522941561574127,0.10507705032086825,0.11406342503258245
o75461,0.11092068231480673,0.11177030498187421,0.11090312887043413,0.11090312887043413,0.11092812978105004,0.11090312887043413,0.11090312887043413,0.11186523857009836
q9h7d7,0.11131537467575549,0.11121788917988838,0.11106667659205086,0.11106667659205086,0.11106667659205086,0.11106667659205086,0.11106667659205086,0.11106667659205086
q96p44,0.111106640747795,0.11112569317730572,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.11112782158812916
q86si9,0.11339806944118345,0.11258240960724344,0.11165856066937473,0.11006943106284982,0.1100942440328316,0.1102200385039717,0.11006943106284982,0.1118383845568456
o75899,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
q16560,0.11105932188839274,0.11125170733700913,0.11128126816887189,0.11115668430414008,0.11104174650399964,0.11104174650399964,0.11104174650399964,0.11108403228558765
q8nfj9,0.11109445596206544,0.11109445596206544,0.11109445596206544,0.11109445596206544,0.11124435230347657,0.11109445596206544,0.11109445596206544,0.11109445596206544
o43583,0.12212178454260393,0.1268731988013261,0.10610873778969504,0.10634045282750225,0.10610873778969504,0.10610873778969504,0.10610873778969504,0.11412087488009263
o00151,0.10929055923423818,0.1094409322181358,0.10918133770605076,0.11887010917966537,0.11010782961891538,0.10918133770605076,0.11549931309279307,0.10924724353809996
q9bv57,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
q9ukl6,0.11108516043231959,0.11108516043231959,0.11114592447532444,0.11108516043231959,0.11113517449380839,0.11118676169152035,0.11108516043231959,0.1111063371777488
